iteration,feature_example,recommended_variant,reward,request_id,processed,count_a,count_b,rolling_reward
290,blue,a,1.0,abd47c58-3952-4c5e-9152-44a5e0ef75fb,1,1,0,1.38
291,red,a,1.5,7d4f3b49-a982-4a8a-8f81-14b208a340c4,1,1,0,1.38
292,red,a,1.5,789511cb-92da-496e-9be9-1e8197d0762d,1,1,0,1.38
293,red,a,1.5,8635e8c3-b65d-497a-a650-721140d7a325,1,1,0,1.39
294,blue,b,1.5,74918748-67dd-4395-8f60-0ef17035c338,1,0,1,1.39
295,red,a,1.5,8fa538a1-640d-4429-9647-0d46308f7e1f,1,1,0,1.39
296,blue,b,1.5,3881b931-1c0b-48be-9b44-a20a0bc78deb,1,0,1,1.39
297,blue,b,1.5,f884687d-6f87-4e26-860a-be66a4a78cd4,1,0,1,1.4
298,red,b,1.0,2f1cdc42-cba6-49a7-abfb-2e5ecd4c96e6,1,0,1,1.4
299,blue,b,1.5,006b7bc3-b9bd-40f5-b81e-0b91f68a235b,1,0,1,1.4
300,blue,b,1.5,c4d8df7a-8790-47b0-b6de-e0aa82cbc172,1,0,1,1.4
301,blue,b,1.5,059bf509-9dfc-4b2f-b756-22ffbf056189,1,0,1,1.4
302,blue,b,1.5,4eb6227e-2cd3-43f6-b0f1-1af7e6ae32e3,1,0,1,1.4
303,red,a,1.5,415403bd-4983-4067-8832-4097d4524f4b,1,1,0,1.41
304,red,a,1.5,18c69228-3928-4ab9-9ea5-c39cc3e5ec5e,1,1,0,1.41
305,red,a,1.5,411b02ca-3331-40ec-90c2-d0e8676a76e6,1,1,0,1.41
306,red,a,1.5,65ea350d-a788-41c2-a415-15a07a897523,1,1,0,1.41
307,blue,b,1.5,a1f7742b-e021-4d43-85a9-6e580dd8bd1d,1,0,1,1.41
308,red,a,1.5,bfb37f5f-7e4f-4f3f-acd3-c4d694f99f6b,1,1,0,1.41
309,blue,a,1.0,9504e057-02b7-42a9-9587-58116d5cf238,1,1,0,1.4
310,blue,a,1.0,f55ef6c3-fe1a-4a7b-949a-50598ab81104,1,1,0,1.39
311,blue,b,1.5,5b2660ca-1eb0-434a-b75b-7e80cff55fb4,1,0,1,1.39
312,blue,b,1.5,6a32ece6-25f3-4911-83fe-ac1dac9284c5,1,0,1,1.39
313,red,a,1.5,5eadb0c1-afb7-45a0-93a8-550aba05d48b,1,1,0,1.39
314,red,b,1.0,a4a9bd2c-b97e-48f3-ad06-7b49f13cc673,1,0,1,1.38
315,red,a,1.5,3f1a75d4-84e6-4ac6-a114-5cfbc1d86ef4,1,1,0,1.38
316,blue,b,1.5,fed44aee-6cd3-43bb-b62e-cb20b7b1dd9d,1,0,1,1.39
317,red,a,1.5,31664b95-17d7-4b7f-9d1b-124fa8d4334f,1,1,0,1.39
318,blue,b,1.5,646730ee-99ff-409d-8b91-f40b65aacbf1,1,0,1,1.39
319,red,b,1.0,33b8c4c5-1698-440b-a035-b332b5f01c9c,1,0,1,1.38
320,red,a,1.5,dc438677-65e4-43aa-a842-260ab94300c6,1,1,0,1.38
321,blue,b,1.5,cfd64c0f-1871-4452-90bc-348ba12cbdff,1,0,1,1.38
322,blue,a,1.0,42bfee91-cfc8-4ed4-bd9e-0ba0fabba690,1,1,0,1.37
323,blue,b,1.5,0b1803cf-6d1a-4651-9403-b398a9f42793,1,0,1,1.37
324,blue,b,1.5,e41c51cc-1a82-4c81-abe7-eac0d84d1cbf,1,0,1,1.37
325,blue,b,1.5,92ed9665-8047-49da-9507-f0e420bb5c70,1,0,1,1.38
326,blue,b,1.5,9c8c476f-56d6-4850-8b61-76cb2f457f2a,1,0,1,1.38
327,red,a,1.5,1f5d3b90-5f25-4801-9374-7d43e04b28fc,1,1,0,1.39
328,blue,a,1.0,74068ed3-4d68-4b7b-9f9a-9cb8660b5c10,1,1,0,1.38
329,blue,a,1.0,6b4a424e-e9fe-474f-9945-e69388b56ac1,1,1,0,1.37
330,red,a,1.5,421e2c2d-60e2-4acc-b24a-00482251d542,1,1,0,1.37
331,blue,b,1.5,cb61a891-25a5-462b-affa-9a0735bbcd90,1,0,1,1.37
332,red,a,1.5,0a7d5b9d-2551-478c-baeb-c0033f96826a,1,1,0,1.38
333,red,b,1.0,6ca62fbe-3e29-4d1c-9c69-a69743f7e0b8,1,0,1,1.37
334,red,b,1.0,aa8d9917-2e59-4b78-a1df-bb89d9d72f4e,1,0,1,1.37
335,red,a,1.5,338a891f-ad70-4243-b10e-54f7ba427261,1,1,0,1.37
336,blue,b,1.5,5e83fd23-49c2-4073-86dd-4d7f42d2526b,1,0,1,1.37
337,blue,b,1.5,b9399ae9-3e76-4b7f-9053-a69e54bc1712,1,0,1,1.38
338,red,a,1.5,2173061c-7669-418b-ad8a-71605c9d3496,1,1,0,1.39
339,blue,b,1.5,1bb89e38-b7f9-4505-9fab-8a5ad346ca29,1,0,1,1.39
340,red,a,1.5,03ca289a-55c7-4835-b852-201009ff7035,1,1,0,1.4
341,blue,b,1.5,a9bcdc77-db82-47a9-838d-596b35b8ee9f,1,0,1,1.4
342,red,a,1.5,04ca8000-c9b6-4b1a-8bf8-89c70ad66e7f,1,1,0,1.4
343,red,a,1.5,fc529d59-af3e-400e-9016-e0fe5a293ae2,1,1,0,1.4
344,blue,a,1.0,6c6ab1e3-1a96-42ed-afe4-1e002b649db3,1,1,0,1.39
345,blue,b,1.5,bd8fe92f-610e-4a3b-8235-b96f4dcc688d,1,0,1,1.39
346,red,b,1.0,b1325bbf-1144-4cea-855b-bc0beedf9a25,1,0,1,1.38
347,red,a,1.5,99312726-cc33-4142-b55c-f0220e5c4c20,1,1,0,1.38
348,red,a,1.5,1df7222c-284a-41c0-9900-82e22f3f22d1,1,1,0,1.39
349,blue,b,1.5,624cdb8f-ac7d-4ee7-b0a0-f675f239cdc2,1,0,1,1.39
350,blue,b,1.5,a32929c7-9aff-4cf7-9d27-4035a61a83e6,1,0,1,1.39
351,blue,a,1.0,24a007b5-0aed-4fdf-bf5a-35004f6cbea4,1,1,0,1.38
352,red,a,1.5,5ccd7fe9-2702-407e-b860-c2f80a05c8b3,1,1,0,1.38
353,red,a,1.5,1fc1b1e8-649e-45dc-997d-fea282fc21cc,1,1,0,1.38
354,blue,b,1.5,2c91e73f-ac8a-4ff5-9387-45d386079ee0,1,0,1,1.38
355,red,a,1.5,d18558d1-989c-416b-98e3-acfec66d8c9c,1,1,0,1.38
356,blue,b,1.5,3ec54316-a6d0-4e58-a4de-f3e76f665df9,1,0,1,1.38
357,red,a,1.5,4e663d84-25ed-477a-9da8-82e92f529606,1,1,0,1.38
358,red,a,1.5,5b85a30f-d6ef-43b9-ab73-a511eae81889,1,1,0,1.38
359,blue,b,1.5,36756f70-6bc4-403b-9f46-2eb4669063fa,1,0,1,1.39
360,red,a,1.5,9ef54029-3bc4-444a-a12c-658bfad5d341,1,1,0,1.4
361,blue,b,1.5,a13514fa-6d1a-4aa4-b101-964bc32a6f93,1,0,1,1.4
362,blue,b,1.5,0becd6d5-10c4-4571-979d-a16fc597bb32,1,0,1,1.4
363,red,a,1.5,ed348339-fbf1-437f-ad4e-cd8af06e9b66,1,1,0,1.4
364,blue,b,1.5,39319a6e-a381-4955-aecf-d3ee74144c9a,1,0,1,1.41
365,blue,b,1.5,d612ec79-d69c-4dff-9172-d3a77c872ea1,1,0,1,1.41
366,blue,a,1.0,3499f96e-4353-4b39-8019-bdbaa5c75352,1,1,0,1.4
367,red,a,1.5,3fa5ee7a-d8d6-445b-a383-4bf53e81b7c1,1,1,0,1.4
368,blue,b,1.5,9394918f-bded-43da-bf40-b5ea644bb31f,1,0,1,1.4
369,red,a,1.5,0305db94-83dd-480f-9412-b56efa739ec9,1,1,0,1.41
370,red,b,1.0,0382eb03-07b1-4e78-8659-2592669f8109,1,0,1,1.4
371,red,a,1.5,dcfa73de-4c27-4fe4-a71b-b19fbb659efe,1,1,0,1.4
372,red,a,1.5,b1a36ed1-5a26-4a90-8138-0b488454f088,1,1,0,1.41
373,blue,b,1.5,7afee319-1a72-4c10-812c-d06e800cdaf3,1,0,1,1.41
374,red,a,1.5,903d89b0-8ba7-4668-b75a-3d979561f5ef,1,1,0,1.41
375,red,a,1.5,d6a9971e-4f71-4ee6-acc7-fe117f72fc46,1,1,0,1.41
376,red,a,1.5,e5865d27-dfec-488f-bdd9-2210c5d5e070,1,1,0,1.41
377,blue,b,1.5,77148fcb-8e76-40bf-a226-d72e47f569d8,1,0,1,1.41
378,red,b,1.0,0a6d3db6-8e3b-4590-be59-d35bdf029b95,1,0,1,1.41
379,red,a,1.5,e66e74c7-6610-4a86-a366-bd2b1c717500,1,1,0,1.42
380,blue,b,1.5,21420e55-2432-4628-b214-cb74caa437ac,1,0,1,1.42
381,red,a,1.5,02bfa218-2e3e-4d8a-97e9-ed548188673a,1,1,0,1.42
382,red,a,1.5,c0b5a603-6364-4962-bcf4-c00c303ac455,1,1,0,1.42
383,red,b,1.0,c51ed0b6-0798-4d57-8a8c-b8af520bc950,1,0,1,1.42
384,blue,b,1.5,56a596e5-b467-4ed6-be74-12d4cf3aa7e0,1,0,1,1.43
385,blue,b,1.5,fd4110fe-8827-45b9-a2b4-1d1df3e40e6a,1,0,1,1.43
386,red,a,1.5,c2e05f9a-1c5b-4893-99c1-41d27f2a6dac,1,1,0,1.43
387,blue,b,1.5,8c75478f-bdef-4af6-aa10-089b569fb066,1,0,1,1.43
388,red,a,1.5,af689d02-90cc-4447-9fab-5d7300fc066a,1,1,0,1.43
389,red,b,1.0,eeb3dc0a-ff25-449f-9971-7b2051f189e8,1,0,1,1.42
390,blue,b,1.5,8d3bde7f-450a-4c18-a0d4-679e74d8b656,1,0,1,1.42
391,red,a,1.5,79ae84e7-cd24-413c-b3e9-8d538140e53d,1,1,0,1.42
392,blue,b,1.5,66bb8251-95b9-4f44-ab79-35f2d8ff2846,1,0,1,1.42
393,red,b,1.0,a8cf7006-fe9d-4dfb-9bbb-50ea4d586551,1,0,1,1.41
394,blue,b,1.5,c2acc271-d7ed-4f02-8738-f746799b7cd3,1,0,1,1.42
395,blue,b,1.5,4b4f48fe-532f-469b-9958-2d1e73796f02,1,0,1,1.42
396,blue,b,1.5,d9a97007-7200-4f84-870a-c901de83ca53,1,0,1,1.43
397,red,a,1.5,51c9850f-dd9b-4ed1-b0d4-3fd224737381,1,1,0,1.43
398,blue,b,1.5,6c31203d-90a6-4361-997f-b461b56a6a3e,1,0,1,1.43
399,red,a,1.5,dea4758b-f852-49c3-8758-0ac6f36eb5fe,1,1,0,1.43
400,blue,b,1.5,31c9bba9-253b-44cc-9a98-f0739264c299,1,0,1,1.43
401,blue,b,1.5,ef632008-5f5e-4d36-9094-07751dafcc5a,1,0,1,1.44
402,red,a,1.5,0432d886-8559-4204-8827-4b047b51487f,1,1,0,1.44
403,red,b,1.0,00ba6ab1-d404-4517-b7ac-2508f435d247,1,0,1,1.43
404,red,a,1.5,41ced8ba-f197-4d39-b25e-15d5e029f55e,1,1,0,1.43
405,blue,b,1.5,d530086b-4b4d-4c1a-a888-2ffd61d486a1,1,0,1,1.43
406,blue,a,1.0,6bbfd737-4f09-47e0-94c6-b08383e7a41e,1,1,0,1.42
407,red,b,1.0,58036475-5a6c-48fd-af39-d53cedc37ae3,1,0,1,1.41
408,blue,b,1.5,309b73d6-7ef6-4af3-a639-93a42e6f014a,1,0,1,1.41
409,blue,b,1.5,0fbe2f95-f316-4edf-9409-a10da141480a,1,0,1,1.41
410,red,a,1.5,97d9ecf2-852f-4daa-89fb-7684949a156f,1,1,0,1.41
411,red,a,1.5,9745fb35-1666-4723-ae8f-76ea115739f5,1,1,0,1.41
412,blue,a,1.0,80bd74eb-b454-4c84-9513-06235cd8bcdc,1,1,0,1.4
413,blue,b,1.5,c3cfa5ad-32e3-437f-9b26-ccb6ef10f442,1,0,1,1.4
414,red,a,1.5,6109a0ba-bd84-4939-9669-e288104c3f7a,1,1,0,1.4
415,blue,b,1.5,4fcf93c1-6b4e-4381-9824-8b734fb0ccd4,1,0,1,1.4
416,blue,b,1.5,aea67c71-a89d-4dac-96c6-dc539b47b5aa,1,0,1,1.41
417,red,a,1.5,3c6aa4b5-44d4-4382-b16c-2db859336a17,1,1,0,1.41
418,blue,b,1.5,977bfe47-11c2-4098-958e-23f7f0fa17fd,1,0,1,1.41
419,red,b,1.0,737d4b6d-bcd6-4524-b77c-457b79f7041d,1,0,1,1.4
420,red,a,1.5,865736bb-a6d1-4c23-b680-5a80d8c1bc3b,1,1,0,1.41
421,red,a,1.5,d328ccc9-e177-4461-a17d-e0a3cc4f0bc9,1,1,0,1.41
422,red,a,1.5,96a2c1c7-0873-4c38-a858-5ebbddcaa84d,1,1,0,1.41
423,blue,b,1.5,ba2f1147-5329-443c-8849-b59249b34a75,1,0,1,1.41
424,red,b,1.0,acd30e89-e061-4f3e-9d65-dd6f64a51424,1,0,1,1.4
425,red,a,1.5,68b23c74-caa7-4418-944c-69c7e8b194af,1,1,0,1.4
426,red,a,1.5,2745be88-c2b8-4bb7-84ae-1e727cf97666,1,1,0,1.4
427,blue,b,1.5,ce8a05c6-7a89-4217-9ce7-1f31ee772c82,1,0,1,1.4
428,red,a,1.5,762cc6ff-d162-4c48-bc64-8709653efb26,1,1,0,1.41
429,blue,b,1.5,cc4dde45-7e5a-4062-9c18-b0300d7ce2bf,1,0,1,1.41
430,red,b,1.0,24434b3d-92bb-41a0-af38-5253954a2ed2,1,0,1,1.4
431,blue,b,1.5,0d8ab689-c356-4f7a-b1f9-bfd2785217cc,1,0,1,1.4
432,blue,b,1.5,2bbea380-892e-4b04-8b4c-ce1aea658774,1,0,1,1.4
433,blue,b,1.5,8769003a-1591-4e20-8f84-d8d9345b4e32,1,0,1,1.41
434,blue,b,1.5,3827a79b-b82c-4974-90f1-ae6b03924a00,1,0,1,1.41
435,blue,b,1.5,184c38c2-a721-434d-bd65-3e29e166c37b,1,0,1,1.41
436,blue,a,1.0,8a65cb76-16b3-43dd-9ebe-3ca033f4232f,1,1,0,1.4
437,blue,b,1.5,6d6b4dd4-3b15-4622-838e-e034c57aedb3,1,0,1,1.4
438,red,a,1.5,bcf29c2b-3706-4fbf-a891-213ca54422ff,1,1,0,1.4
439,red,a,1.5,655dcd15-029d-4dbf-a80a-3b61fa96773b,1,1,0,1.41
440,red,a,1.5,81b68db7-1a54-492c-8a36-0845e0cb809f,1,1,0,1.41
441,blue,b,1.5,e6d98e3c-66f4-43fd-8e15-360f84aafa81,1,0,1,1.41
442,blue,b,1.5,8e576a58-6b0a-4a77-a412-5d8fa71cd1b4,1,0,1,1.41
443,blue,b,1.5,54f74223-f8cc-427d-a3a8-ec1b9ad05cf7,1,0,1,1.42
444,red,a,1.5,d24f3d9f-3cd4-4e7b-9e33-cca673327d47,1,1,0,1.42
445,blue,b,1.5,37ebaf45-168b-40b2-879d-7fd63f210298,1,0,1,1.42
446,red,b,1.0,640be5a4-8187-4ce1-bb4b-fb308f446b0a,1,0,1,1.41
447,blue,b,1.5,9f68f415-42f4-4fd2-b92c-99457482cca7,1,0,1,1.41
448,blue,b,1.5,f51b6738-7814-41f5-9430-914f1b1ac3e0,1,0,1,1.41
449,red,b,1.0,6da96abc-f1cf-4785-8c7c-f88da60f163e,1,0,1,1.4
450,blue,b,1.5,2491b4ea-1fbc-4948-9867-6202157ad6fd,1,0,1,1.4
451,red,a,1.5,2a86d417-a889-4017-8116-9162de606cc5,1,1,0,1.4
452,red,a,1.5,908c0889-ce51-4807-83a4-459e1379a556,1,1,0,1.4
453,red,a,1.5,f9729e49-f8be-45ef-b9af-9957bfc2d538,1,1,0,1.41
454,red,a,1.5,0b9fc428-d7c8-4739-8bef-64753ac71813,1,1,0,1.41
455,blue,b,1.5,b07d64bb-ecd8-4879-a238-9e3aefb6e590,1,0,1,1.41
456,blue,b,1.5,97ae2ff8-5557-4292-a89c-45b85241588b,1,0,1,1.42
457,red,a,1.5,fd5bae2a-4ddb-4fa6-ac5c-d55f734c8bda,1,1,0,1.43
458,blue,b,1.5,097d1483-9d3b-44d6-b57a-331684fea50c,1,0,1,1.43
459,blue,a,1.0,9a832597-020d-406a-b1ff-082f51a6cb87,1,1,0,1.42
460,blue,b,1.5,53cec44a-f6ec-40eb-a054-ee5fed40642e,1,0,1,1.42
461,red,a,1.5,41bdbfea-e72a-4db3-b78c-8e5e2118401e,1,1,0,1.42
462,red,a,1.5,ab23809d-a223-4a1a-a3ab-f0cc5d940e58,1,1,0,1.43
463,blue,a,1.0,662f9e9d-3005-4a31-8d4b-88367e99d949,1,1,0,1.42
464,red,a,1.5,aad0ac24-76b2-4ae0-9fbf-53f217ec435d,1,1,0,1.42
465,blue,b,1.5,59bd8515-8d0a-419a-bccf-ee1b44f04823,1,0,1,1.42
466,blue,b,1.5,a4751786-2aaa-4441-92bc-1eef8f9f0fd4,1,0,1,1.42
467,blue,b,1.5,8ab7b9d4-1394-46cb-b79d-2b16bf3c5713,1,0,1,1.42
468,blue,b,1.5,7d779487-bf95-4327-992f-da8f655a72b1,1,0,1,1.42
469,blue,b,1.5,b89bcbbc-2008-4aef-844d-37c4591cf186,1,0,1,1.43
470,red,a,1.5,f26411fa-b9d4-4630-a1f5-0769246257cf,1,1,0,1.43
471,blue,b,1.5,6939c502-4fda-40ad-a1b6-f15a1c26df41,1,0,1,1.43
472,red,b,1.0,06b2c639-b367-4511-b255-da45811353b2,1,0,1,1.42
473,red,a,1.5,8964e521-2ef7-474c-af34-291c391f8ca7,1,1,0,1.42
474,blue,b,1.5,6cd542eb-c04d-401f-911a-328c57362d90,1,0,1,1.43
475,red,b,1.0,6e965ded-e40a-4ea6-917f-7fd016aea24e,1,0,1,1.42
476,red,a,1.5,1fe5a745-7ff1-4250-b5e5-f8de66e8f533,1,1,0,1.42
477,red,a,1.5,853a5bcf-04de-47fb-b01e-e0f2e13fc01d,1,1,0,1.42
478,red,a,1.5,cbfd7fd0-060e-40ac-83be-702378cacaaa,1,1,0,1.42
479,red,a,1.5,9daa5a95-6571-4971-a435-858ea2c3624a,1,1,0,1.42
480,red,a,1.5,a9490406-731b-47dc-a05a-b316330268fb,1,1,0,1.43
481,red,a,1.5,355c4751-1e02-4e37-9ee0-93ef6bb33c47,1,1,0,1.43
482,blue,b,1.5,d647aa6f-932e-46c3-a977-bca218e9ece2,1,0,1,1.43
483,red,a,1.5,6d73fba4-1f58-4126-98f9-58110d9d43aa,1,1,0,1.43
484,blue,b,1.5,fd1b1ea1-51df-4adf-8af7-f01aa95873d3,1,0,1,1.43
485,blue,b,1.5,bfb5c906-54e4-4955-a540-3c8ea080b890,1,0,1,1.43
486,blue,a,1.0,42faed7c-587a-4567-8c29-3bbf64d920a7,1,1,0,1.43
487,blue,b,1.5,5a900bbd-3804-4f77-bc26-97215ab3aadb,1,0,1,1.43
488,blue,b,1.5,0a4d945c-ecaf-4ad8-9856-b84d55932e54,1,0,1,1.43
489,red,b,1.0,202cb0af-b229-4272-a122-9b439b537530,1,0,1,1.42
490,red,a,1.5,69c10e35-77b2-441a-b446-1a2df3d64648,1,1,0,1.42
491,blue,a,1.0,a31d9170-c9cd-4087-a7a0-a14140433dfc,1,1,0,1.41
492,red,a,1.5,2e95993e-6053-4469-8114-81ad3df83da3,1,1,0,1.41
493,red,a,1.5,b4ff013d-3a65-47a6-be22-63485b31a887,1,1,0,1.41
494,red,a,1.5,94e7c58b-85ab-41c9-b2b1-de901c0a03aa,1,1,0,1.41
495,red,a,1.5,c4e18ec4-fab7-4739-8e11-9cef382d80c3,1,1,0,1.41
496,blue,b,1.5,10f56580-afb5-47f8-b671-b854b92d6dd6,1,0,1,1.42
497,red,a,1.5,a6f0678b-3d3b-4392-ad63-551a300dac06,1,1,0,1.42
498,blue,b,1.5,308230df-c0a7-4095-b7a8-62a83721fcbb,1,0,1,1.42
499,blue,b,1.5,e8e2d407-c5c2-4cdd-bed9-f607329beceb,1,0,1,1.43
500,red,a,1.5,2c68ce39-d819-4b68-8e0f-f8742272d424,1,1,0,1.43
501,red,a,1.5,6185dde1-4cd8-42cb-bcb2-fc187bdad781,1,1,0,1.43
502,red,a,1.5,f3ac34d0-6553-4e21-a1fc-465bebeb35ab,1,1,0,1.43
503,blue,b,1.5,ec50c888-b0b0-4dc6-83d2-b0ab3b8f8b44,1,0,1,1.43
504,red,a,1.5,7ee99dee-a52c-47d6-b400-cb53a4cb5db2,1,1,0,1.43
505,blue,a,1.0,67aace97-ffc8-485d-b108-681a0a2811e2,1,1,0,1.42
506,red,a,1.5,ab1ae2d8-3ede-4364-be4f-ff1f634d963d,1,1,0,1.42
507,blue,b,1.5,bb773cad-3032-41c2-b014-13dee6dfe1de,1,0,1,1.42
508,red,a,1.5,90d1d509-da57-4b8f-8fb2-c2c7cf31e5ef,1,1,0,1.42
509,red,a,1.5,a061d291-dc1b-48da-911d-accd0695c715,1,1,0,1.43
510,blue,b,1.5,09270bef-a08e-4d8d-904c-9738c54c9b42,1,0,1,1.43
511,blue,b,1.5,a9b3534e-209f-4015-97f4-1837387bb0d1,1,0,1,1.43
512,blue,a,1.0,50453d79-19c0-4122-ac81-5fece956946b,1,1,0,1.42
513,red,a,1.5,1f4a2043-f7da-41ed-a6e2-6a35affb0594,1,1,0,1.43
514,red,a,1.5,94995e27-30a7-40b7-8307-7e717ee3c683,1,1,0,1.43
515,blue,b,1.5,3288c955-7944-4b91-b89c-e8b35be6bd38,1,0,1,1.43
516,blue,b,1.5,bab37e6a-2045-47ae-bd35-b02dd5ca631e,1,0,1,1.43
517,blue,b,1.5,f07355ae-f45b-487b-b0db-6ef7d64780a2,1,0,1,1.43
518,red,a,1.5,a26ab222-a548-487d-996b-f3099c071c75,1,1,0,1.43
519,red,b,1.0,13b867b3-5d38-4cc5-b180-7782352165f9,1,0,1,1.42
520,blue,a,1.0,ca884c0c-a475-4dba-aae9-290d83809be8,1,1,0,1.41
521,red,a,1.5,c073553d-9bee-4bfe-a6c3-9783cfb58775,1,1,0,1.41
522,red,a,1.5,112f59a6-27d8-49eb-b2d6-43cac4ecd2b2,1,1,0,1.42
523,red,a,1.5,b3239633-9b7a-4723-96c2-5b8d156783ee,1,1,0,1.42
524,blue,b,1.5,23140159-bb2b-4066-b682-2def983eb691,1,0,1,1.42
525,red,a,1.5,81be3bc9-0971-49e9-a32b-f2fb179c0017,1,1,0,1.43
526,red,a,1.5,938cb944-17be-4698-a854-f5eca14a941a,1,1,0,1.43
527,blue,b,1.5,c91af72e-4b88-4d3b-9c46-903e401086e0,1,0,1,1.43
528,blue,b,1.5,ba25d929-0e06-457f-ae63-2959bd1cf132,1,0,1,1.43
529,blue,b,1.5,895a6815-1660-4999-be89-fd191d442e2a,1,0,1,1.43
530,red,a,1.5,ffe537c7-7b06-4528-8f57-47076df01f55,1,1,0,1.43
531,red,b,1.0,8991635d-5599-4e52-8ab1-3f851101fc8b,1,0,1,1.42
532,blue,a,1.0,7978b2c3-4a25-44b9-9c8e-3bcb22fa3341,1,1,0,1.41
533,blue,b,1.5,33ea7317-14ca-4269-a4a3-5796ae2e1b1a,1,0,1,1.41
534,blue,b,1.5,2da85909-8032-404e-8ceb-f0aa3dfad946,1,0,1,1.41
535,red,a,1.5,a9425ccd-facc-4a37-aee7-5e5e0aec39d6,1,1,0,1.41
536,red,a,1.5,9eeb9e97-6408-497a-8824-b0f58d2e0ab7,1,1,0,1.42
537,blue,b,1.5,bc439619-2351-48d0-8ac4-7598db087b37,1,0,1,1.42
538,red,a,1.5,0261283f-179e-419c-8135-9a9141e0bef1,1,1,0,1.42
539,blue,a,1.0,d1c0dad0-f770-46e1-b99b-06800fa4e53f,1,1,0,1.42
540,blue,b,1.5,db7c02c1-e31d-4b51-b314-03d829356d09,1,0,1,1.42
541,red,a,1.5,f0899131-9934-4d87-bb71-414dbeef05d6,1,1,0,1.43
542,blue,b,1.5,d1c227dc-9d17-46fb-8b0d-65b11aaf3a1a,1,0,1,1.43
543,blue,a,1.0,b6ee2124-b937-41ba-9a17-15058c7d4846,1,1,0,1.42
544,red,a,1.5,6f947076-bc2f-46d6-8ccd-cc515f98dfb5,1,1,0,1.42
545,red,a,1.5,ab4400e5-d4ca-45af-b9db-3633705adacf,1,1,0,1.42
546,blue,b,1.5,c8b19f94-e29a-43fa-8364-472bbbc00fbe,1,0,1,1.42
547,red,a,1.5,41a3d7f6-6a8b-4ca0-bc36-7c7689c99173,1,1,0,1.42
548,blue,a,1.0,d4b5f0f8-5f1a-48be-b2e2-09dadf5d53be,1,1,0,1.41
549,blue,b,1.5,380f1750-c9a9-4ebc-a4bf-74faf4bea611,1,0,1,1.41
550,red,a,1.5,a115f449-86b4-4b30-9fe2-d75efa6e3dcf,1,1,0,1.41
551,red,a,1.5,07fb3826-9a58-4514-b581-9d026c577d0b,1,1,0,1.41
552,red,a,1.5,c736b20b-e529-4137-acb8-4aee4485d3c2,1,1,0,1.41
553,blue,b,1.5,bf1cdf48-469d-4f6f-b85b-a950fd5bf187,1,0,1,1.41
554,blue,a,1.0,3abd7e53-8182-4496-b887-3ed92ca08119,1,1,0,1.4
555,blue,b,1.5,95b46858-d21d-4506-a217-6b0ab2a542d5,1,0,1,1.41
556,red,a,1.5,e5c7e4e8-a19d-449f-9c00-b230f7052c23,1,1,0,1.41
557,blue,b,1.5,bbedb943-23d4-478e-88ac-b4885d090efc,1,0,1,1.41
558,red,a,1.5,6aedd73c-8481-41c9-b8ec-e1852df075d9,1,1,0,1.41
559,red,a,1.5,84720b42-1a5f-4cc9-8e25-cf8c2a230f69,1,1,0,1.41
560,blue,a,1.0,90fdb11c-a64f-4c89-90c3-a69000c263d4,1,1,0,1.4
561,red,a,1.5,a5be27b7-d765-4af5-845a-ea66a18e6718,1,1,0,1.4
562,blue,b,1.5,90d9ec0b-96d4-490a-a23d-38ba0a323621,1,0,1,1.41
563,red,a,1.5,e550374a-e71d-4266-9ea1-1d79db0b738c,1,1,0,1.41
564,blue,b,1.5,e0b83918-1ae8-4584-9bb8-a22bc41e25a9,1,0,1,1.41
565,blue,b,1.5,a6ff6a77-c894-4fbe-848e-5c2a8f800abc,1,0,1,1.41
566,red,a,1.5,177026c0-7542-4ff7-97af-a8adf5b1750a,1,1,0,1.41
567,blue,b,1.5,7a5991e3-f24b-4935-b619-ee67041f49dd,1,0,1,1.41
568,blue,b,1.5,4e628cfc-be61-47a2-9548-6542df1c71c9,1,0,1,1.41
569,red,a,1.5,dd98794d-1dc1-4424-bb4a-2e4ca35f8266,1,1,0,1.42
570,red,a,1.5,a834c974-1958-40c2-8248-9c0917939e6f,1,1,0,1.43
571,blue,b,1.5,690798d5-4d5e-4452-babb-9fa09e667b7e,1,0,1,1.43
572,blue,b,1.5,dd507086-52c6-4e90-8cee-9b1e79f5f49a,1,0,1,1.43
573,blue,b,1.5,c394b855-29e2-407b-aa4b-33e4936f29d8,1,0,1,1.43
574,blue,b,1.5,0f1cbf3e-2a4d-4bde-8fe5-539bc283664d,1,0,1,1.43
575,red,a,1.5,47d292f3-4224-4d3c-86f2-ac338f123689,1,1,0,1.43
576,red,a,1.5,3be97b74-c8a0-4285-ac01-0db754057e1d,1,1,0,1.43
577,blue,b,1.5,0e92dac2-8c7b-4319-9f7d-3e0cb85062ad,1,0,1,1.43
578,red,a,1.5,5849f721-4095-440b-9663-ae074656aced,1,1,0,1.43
579,blue,a,1.0,7e497df4-351e-45fe-a0cc-511c2438cbaf,1,1,0,1.42
580,red,a,1.5,1039c31d-18db-4f18-a60b-a5e7d35c7958,1,1,0,1.42
581,blue,a,1.0,97938bbf-a3a1-4e8d-8886-576790aaebf9,1,1,0,1.42
582,blue,b,1.5,678e940f-7e99-419f-ae35-190efbaf4518,1,0,1,1.43
583,blue,b,1.5,6f87298d-6eb5-4a11-a7c1-2be75a7fdae5,1,0,1,1.43
